CLAIM_STATUS,PREMIUM_AMOUNT,CLAIM_AMOUNT,AGE,TENURE,NO_OF_FAMILY_MEMBERS,INCIDENT_HOUR_OF_THE_DAY,CLAIM_TO_PREMIUM_RATIO,REPORT_DELAY_DAYS,POLICY_DURATION_DAYS,INSURANCE_TYPE,MARITAL_STATUS,EMPLOYMENT_STATUS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE
0,56.38,5000,28,59,6,11,88.6839304717985,5,2305,Travel,Y,Y,L,Mortgage,HI,Bachelor,Total Loss,Police,0,1,AK
1,79.62,3000,40,53,2,11,37.67897513187641,2,3081,Travel,Y,N,M,Rent,HI,,Major Loss,Police,0,1,MA
0,127.3,15000,46,117,7,15,117.8318931657502,5,2820,Health,Y,Y,L,Rent,MI,Masters,Major Loss,Other,1,1,TN
0,50.19,11000,34,44,7,12,219.16716477385935,2,1622,Life,N,Y,M,Rent,HI,Bachelor,Major Loss,Police,0,1,KY
0,6.8,100,34,28,7,17,14.705882352941178,1,1873,Mobile,N,Y,M,Mortgage,LI,High School,Total Loss,Ambulance,1,0,OK
1,108.51,24000,64,74,6,8,221.17777163395078,5,2121,Property,Y,Y,M,Rent,LI,High School,Total Loss,Other,0,1,DC
0,120.64,6000,28,106,4,14,49.734748010610076,5,1347,Motor,Y,Y,M,Own,LI,Bachelor,Major Loss,Ambulance,1,1,MD
0,98.46,54000,25,114,6,11,548.4460694698355,3,781,Life,Y,Y,M,Own,HI,High School,Major Loss,Ambulance,1,1,TN
0,84.2,25000,52,11,3,9,296.91211401425176,5,1228,Property,N,Y,H,Rent,MI,Masters,Major Loss,Ambulance,1,1,GA
1,71.58,2000,27,9,7,2,27.94076557697681,2,1736,Travel,Y,Y,L,Mortgage,LI,Bachelor,Minor Loss,Ambulance,1,1,KY
0,112.17,9000,50,97,7,21,80.23535704733887,0,2793,Motor,N,Y,M,Rent,HI,High School,Major Loss,Police,1,0,KY
0,52.57,3000,48,86,2,13,57.066768118698874,3,2082,Travel,N,Y,L,Mortgage,LI,High School,Major Loss,Police,1,1,AR
0,162.66,4000,53,115,3,16,24.59117176933481,5,1886,Health,Y,Y,H,Mortgage,MI,Masters,Minor Loss,Ambulance,1,0,CT
0,90.52,7000,54,105,6,4,77.33097657976138,1,2128,Motor,Y,Y,L,Own,MI,MD,Minor Loss,Ambulance,1,0,AR
1,63.09,72000,25,23,4,22,1141.2268188302423,3,3116,Life,N,Y,L,Own,MI,Bachelor,Total Loss,,0,1,AK
0,77.63,5000,54,49,7,19,64.40808965606081,5,1539,Travel,Y,Y,L,Rent,LI,Bachelor,Major Loss,Police,1,0,CO
0,139.93,7000,52,76,6,15,50.02501250625313,3,2769,Motor,Y,Y,H,Mortgage,LI,Bachelor,Major Loss,Ambulance,0,1,TN
0,84.15,30000,31,47,2,0,356.50623885918003,0,3348,Life,Y,Y,L,Own,LI,High School,Minor Loss,Ambulance,0,1,CA
0,92.59,2000,43,95,4,21,21.600604816934872,5,994,Travel,Y,Y,L,Rent,MI,PhD,Major Loss,Ambulance,0,1,AZ
0,82.09,3000,64,39,4,2,36.545255207698865,5,2273,Travel,N,Y,L,Own,HI,Bachelor,Total Loss,Ambulance,1,1,OK
0,116.72,35000,62,11,7,17,299.8629198080877,5,1900,Property,N,N,M,Rent,MI,Bachelor,Total Loss,Ambulance,1,0,DC
0,85.9,67000,34,8,7,5,779.976717112922,2,2677,Life,Y,Y,H,Mortgage,LI,College,Total Loss,Ambulance,0,0,CT
0,87.28,90000,52,72,3,2,1031.1640696608615,5,422,Life,N,N,M,Mortgage,MI,MD,Minor Loss,Ambulance,1,1,TN
0,55.77,3000,25,97,3,0,53.79236148466917,0,3284,Travel,N,Y,M,Rent,HI,High School,Major Loss,Police,1,1,AZ
0,96.35,39000,35,117,4,5,404.7742605085626,5,2580,Life,N,Y,M,Rent,LI,,Minor Loss,Police,1,1,FL
0,55.97,38000,62,34,4,0,678.9351438270502,0,2480,Life,N,N,M,Rent,HI,Bachelor,Minor Loss,,1,1,OK
0,67.05,36000,35,71,5,3,536.9127516778524,2,260,Life,Y,Y,M,Mortgage,MI,Masters,Major Loss,,1,1,KY
0,131.03,13000,35,70,4,15,99.21392047622682,0,1926,Property,Y,Y,H,Rent,MI,High School,Total Loss,,0,1,CA
0,144.32,10000,37,64,6,0,69.29046563192905,0,1263,Health,Y,Y,H,Rent,HI,MD,Total Loss,Ambulance,1,1,AK
0,132.3,3000,41,73,5,6,22.675736961451246,3,2062,Motor,N,N,L,Rent,HI,College,Major Loss,Police,1,1,CO
0,76.35,7000,60,30,6,3,91.68303863785201,5,517,Motor,N,Y,M,Mortgage,LI,High School,Minor Loss,Ambulance,0,0,MD
0,133.82,6000,49,105,4,1,44.83634733223734,1,1646,Motor,N,Y,L,Mortgage,MI,College,Minor Loss,Police,0,1,CT
0,7.09,300,55,66,7,20,42.31311706629055,0,1869,Mobile,Y,Y,L,Own,LI,Bachelor,Total Loss,Police,1,1,DC
0,65.27,41000,54,111,6,0,628.1599509728819,0,3052,Life,N,Y,L,Rent,MI,Bachelor,Minor Loss,Ambulance,0,0,GA
0,83.32,82000,53,20,2,7,984.1574651944312,2,974,Life,Y,Y,L,Rent,LI,Bachelor,Total Loss,Other,1,1,MD
0,96.18,6000,62,84,3,18,62.38303181534622,5,683,Motor,N,Y,M,Mortgage,LI,College,Major Loss,,1,1,GA
0,89.19,8000,33,82,7,10,89.69615427738536,5,1609,Motor,Y,Y,M,Mortgage,MI,High School,Major Loss,Police,0,1,AR
0,133.76,4000,30,29,6,6,29.904306220095695,5,3382,Motor,Y,Y,M,Mortgage,HI,Bachelor,Major Loss,Police,1,0,FL
0,88.97,3000,53,31,2,21,33.71923120152861,1,3316,Travel,N,Y,M,Own,MI,PhD,Minor Loss,,1,1,CT
0,88.74,10000,63,11,7,8,112.6887536623845,0,3576,Life,N,Y,L,Rent,MI,Bachelor,Minor Loss,Police,1,1,FL
0,63.94,1000,43,73,2,16,15.639662183296842,5,3397,Travel,N,Y,M,Rent,MI,High School,Minor Loss,,1,1,KY
0,141.38,12000,43,65,2,7,84.87763474324515,1,3599,Health,Y,Y,L,Own,MI,Masters,Major Loss,,1,0,TN
0,85.07,60000,56,23,5,13,705.3015163982603,5,2213,Life,N,Y,L,Rent,LI,Bachelor,Minor Loss,,1,1,OK
0,68.81,17000,52,42,5,6,247.05711379160005,5,1983,Life,Y,Y,L,Mortgage,MI,College,Total Loss,,1,1,AR
0,9.44,400,48,107,4,18,42.37288135593221,5,2866,Mobile,Y,Y,M,Rent,LI,Bachelor,Minor Loss,Police,1,1,GA
0,72.52,3000,39,115,7,6,41.36789851075566,3,2012,Travel,Y,Y,L,Own,MI,Bachelor,Major Loss,Police,1,1,CO
1,8.99,300,50,25,3,16,33.370411568409345,3,3736,Mobile,Y,Y,M,Rent,LI,Bachelor,Total Loss,Ambulance,1,0,DC
0,91.78,1000,55,49,4,11,10.895619960775768,5,1657,Travel,N,Y,L,Mortgage,HI,MD,Total Loss,,1,1,TN
0,75.0,4000,60,49,7,14,53.333333333333336,5,2159,Motor,Y,Y,L,Own,LI,High School,Minor Loss,Police,1,0,AK
0,181.79,8000,54,71,6,0,44.00682105726388,1,2515,Health,N,Y,M,Mortgage,MI,Bachelor,Major Loss,Police,0,0,VT
0,72.45,7000,39,67,6,17,96.61835748792271,5,2800,Motor,Y,Y,H,Mortgage,MI,Masters,Major Loss,Ambulance,1,1,OK
0,7.0,100,49,83,3,0,14.285714285714286,0,1760,Mobile,Y,Y,L,Own,HI,Masters,Major Loss,Ambulance,1,0,MD
0,148.07,20000,35,102,2,1,135.07125008441955,5,3080,Health,Y,N,M,Own,LI,High School,Major Loss,,1,1,OK
0,110.35,24000,51,102,7,6,217.48980516538288,0,583,Property,N,Y,L,Rent,LI,MD,Total Loss,Ambulance,1,0,AK
0,68.11,23000,62,71,3,11,337.6890324475114,3,2586,Life,Y,Y,L,Rent,MI,Bachelor,Total Loss,Other,1,0,TN
0,151.55,19000,36,12,5,21,125.3711646321346,2,2322,Health,Y,Y,L,Mortgage,MI,Bachelor,Minor Loss,Police,0,0,DC
0,52.08,4000,28,88,7,20,76.80491551459293,5,3462,Travel,Y,N,H,Mortgage,HI,High School,Minor Loss,,1,1,KY
0,74.85,1000,26,55,3,21,13.360053440213761,5,361,Travel,Y,Y,M,Own,HI,Bachelor,Major Loss,Ambulance,1,0,MA
0,10.28,400,29,63,5,19,38.91050583657588,5,512,Mobile,Y,Y,M,Own,MI,Bachelor,Total Loss,Ambulance,0,1,KY
0,120.94,2000,60,98,5,20,16.5371258475277,2,816,Motor,Y,Y,L,Mortgage,LI,High School,Total Loss,Police,0,1,KY
0,129.26,5000,31,74,4,11,38.68172675228222,5,1509,Motor,N,Y,H,Rent,MI,High School,Minor Loss,Ambulance,1,0,CO
0,93.98,80000,34,105,3,6,851.2449457331347,2,1484,Life,Y,Y,M,Rent,HI,Bachelor,Minor Loss,Police,1,1,DC
0,120.74,10000,60,106,6,5,82.8225940036442,1,1877,Health,N,Y,L,Mortgage,MI,High School,Total Loss,Ambulance,0,1,FL
0,61.09,27000,32,15,5,17,441.9708626616467,5,838,Life,Y,Y,L,Own,MI,Bachelor,Major Loss,Police,0,1,MA
1,115.43,15000,64,71,2,6,129.94888677120332,5,1272,Property,Y,Y,M,Own,MI,Masters,Major Loss,Other,0,1,AL
0,116.53,7000,33,10,7,8,60.07036814554192,1,1131,Health,N,Y,L,Mortgage,MI,Bachelor,Total Loss,Ambulance,0,1,AL
0,9.83,300,45,47,4,21,30.51881993896236,2,2218,Mobile,N,Y,M,Own,HI,,Major Loss,,1,1,CA
1,161.86,18000,25,80,2,22,111.20721611268996,0,1736,Health,Y,Y,L,Own,LI,Bachelor,Total Loss,Ambulance,0,1,CT
0,98.31,3000,42,86,3,7,30.51571559353067,5,597,Travel,N,Y,M,Own,LI,High School,Major Loss,Ambulance,1,1,AK
0,7.5,400,28,61,5,20,53.333333333333336,1,2929,Mobile,N,N,M,Mortgage,HI,PhD,Minor Loss,Other,1,0,CO
0,8.93,700,54,94,7,4,78.38745800671893,5,618,Mobile,N,N,L,Mortgage,HI,Bachelor,Total Loss,,0,1,CA
0,164.28,6000,55,60,4,0,36.52300949598247,5,2655,Health,N,Y,M,Rent,LI,PhD,Major Loss,Police,1,1,TN
0,100.63,3000,29,37,4,8,29.81218324555302,5,2519,Motor,Y,Y,M,Mortgage,LI,High School,Total Loss,Ambulance,1,1,FL
0,10.6,300,60,42,5,0,28.30188679245283,1,3345,Mobile,Y,Y,M,Mortgage,MI,Bachelor,Total Loss,Ambulance,0,1,DC
0,151.33,14000,29,96,4,15,92.51305094825877,2,565,Health,Y,Y,M,Own,HI,Bachelor,Total Loss,Police,0,1,TN
0,68.35,5000,60,83,7,9,73.15288953913681,5,590,Travel,N,Y,L,Mortgage,LI,Bachelor,Minor Loss,Police,1,0,AL
0,125.13,33000,31,91,6,10,263.72572524574446,5,1590,Property,Y,Y,M,Rent,LI,Bachelor,Minor Loss,Ambulance,1,1,AR
0,154.37,16000,34,74,7,22,103.64708168685625,5,3379,Health,N,Y,L,Mortgage,MI,College,Total Loss,,0,0,KY
0,112.69,1000,52,94,3,13,8.873901854645489,5,2903,Motor,Y,Y,M,Mortgage,MI,High School,Major Loss,Police,1,1,AL
0,140.29,19000,61,59,7,4,135.4337443866277,5,3096,Property,Y,Y,M,Mortgage,LI,MD,Major Loss,Police,1,1,AK
0,76.19,4000,28,10,3,14,52.50032812705079,5,901,Travel,Y,Y,M,Rent,MI,High School,Major Loss,Ambulance,1,1,MD
0,8.95,100,61,42,5,5,11.173184357541901,5,1294,Mobile,Y,Y,L,Mortgage,MI,Bachelor,Major Loss,Police,0,1,AL
0,98.88,48000,30,84,6,15,485.4368932038835,5,914,Life,Y,Y,M,Rent,MI,PhD,Major Loss,,1,0,DC
0,124.71,6000,52,83,3,0,48.11161895597787,2,3586,Motor,Y,Y,M,Mortgage,MI,Bachelor,Minor Loss,Ambulance,1,1,CA
1,144.09,8000,44,112,7,17,55.52085502116732,1,1322,Health,Y,Y,L,Mortgage,MI,Bachelor,Major Loss,Ambulance,1,1,FL
0,150.5,14000,53,67,7,22,93.02325581395348,5,231,Property,Y,Y,L,Mortgage,MI,College,Total Loss,Ambulance,0,0,AR
0,62.19,5000,42,107,6,5,80.39877793857534,1,2790,Travel,Y,Y,M,Rent,LI,Bachelor,Total Loss,Ambulance,1,1,MA
0,7.28,300,35,51,2,16,41.208791208791204,0,2953,Mobile,Y,Y,M,Own,LI,Masters,Total Loss,Police,1,0,FL
0,58.28,5000,41,112,2,13,85.79272477693891,1,3387,Travel,N,Y,L,Mortgage,MI,High School,Minor Loss,Police,1,1,OK
0,97.6,99000,43,13,7,19,1014.344262295082,0,3204,Life,Y,Y,L,Own,HI,Bachelor,Minor Loss,,0,0,KY
0,133.42,9000,57,84,4,22,67.45615350022486,2,862,Motor,Y,Y,M,Mortgage,MI,High School,Minor Loss,Police,1,1,AZ
0,82.06,4000,60,15,3,6,48.74482086278333,0,3708,Travel,Y,Y,M,Mortgage,HI,MD,Minor Loss,Police,1,1,AK
0,125.7,10000,60,28,6,1,79.55449482895783,5,2227,Property,Y,Y,M,Rent,LI,Bachelor,Total Loss,Ambulance,1,0,KY
0,11.25,700,36,12,4,8,62.22222222222222,5,1174,Mobile,N,Y,L,Rent,HI,Bachelor,Total Loss,Ambulance,1,0,DC
0,127.43,5000,42,78,3,5,39.237228282194145,5,3497,Motor,N,Y,L,Rent,MI,PhD,Major Loss,Police,1,0,CT
0,93.98,18000,27,39,4,9,191.5301127899553,5,2497,Life,N,Y,M,Rent,MI,Masters,Total Loss,,1,1,MD
0,9.46,200,52,64,4,7,21.14164904862579,5,3559,Mobile,Y,Y,L,Rent,HI,High School,Major Loss,Police,1,1,CO
0,156.61,16000,53,93,6,20,102.16461273226486,1,3703,Property,Y,Y,L,Mortgage,LI,Bachelor,Total Loss,Ambulance,0,1,GA
0,94.53,5000,38,108,3,9,52.89326139849783,0,2573,Motor,N,N,H,Own,HI,Bachelor,Major Loss,Ambulance,1,0,MD
0,130.34,1000,28,83,3,18,7.672241829062452,3,1827,Health,Y,Y,L,Mortgage,MI,,Major Loss,Police,0,1,DC
0,81.77,2000,64,37,5,4,24.458847988259755,0,1960,Motor,Y,Y,L,Own,MI,Bachelor,Major Loss,,1,1,TN
0,11.87,400,48,58,5,10,33.69839932603202,5,2738,Mobile,Y,Y,H,Rent,MI,MD,Minor Loss,Police,1,0,AZ
0,6.22,300,35,60,6,7,48.231511254019296,5,3251,Mobile,Y,Y,L,Rent,LI,High School,Minor Loss,,1,1,OK
0,100.99,9000,32,58,3,11,89.11773442915141,0,1534,Motor,Y,Y,M,Mortgage,HI,Masters,Total Loss,Ambulance,1,1,OK
0,121.72,5000,63,82,7,20,41.077883667433454,5,712,Motor,Y,Y,M,Own,LI,MD,Total Loss,,1,1,TN
0,87.18,5000,43,119,2,5,57.35260380821289,3,3651,Travel,Y,Y,M,Mortgage,MI,High School,Major Loss,Police,0,1,MD
1,85.6,6000,61,80,5,13,70.09345794392524,3,2790,Motor,Y,Y,L,Own,HI,College,Total Loss,Police,1,1,AK
0,85.61,33000,29,23,3,17,385.4689872678425,0,2321,Property,Y,Y,M,Mortgage,LI,High School,Total Loss,Police,0,1,DC
0,128.81,26000,30,96,2,10,201.84768263333592,5,699,Property,N,Y,L,Mortgage,HI,Masters,Total Loss,Police,0,1,AK
0,84.67,3000,38,37,5,20,35.43167591827093,5,718,Travel,N,Y,L,Mortgage,MI,Bachelor,Minor Loss,Police,0,1,FL
0,86.02,8000,57,77,4,9,93.00162752848175,5,3298,Motor,Y,Y,L,Own,HI,High School,Total Loss,,1,0,TN
0,10.18,100,34,69,6,14,9.82318271119843,5,2900,Mobile,Y,Y,H,Own,MI,PhD,Total Loss,,1,1,TN
0,10.02,700,38,63,6,8,69.86027944111777,5,1393,Mobile,Y,Y,M,Mortgage,MI,MD,Major Loss,,1,0,MD
0,122.58,1000,53,58,6,19,8.157937673356175,3,3037,Motor,Y,Y,L,Rent,MI,Bachelor,Total Loss,Police,1,1,OK
0,132.26,4000,55,112,5,19,30.24345985180705,5,1492,Health,Y,N,L,Rent,HI,Bachelor,Minor Loss,Police,1,1,KY
0,98.83,2000,43,117,7,20,20.236770211474248,1,3473,Travel,Y,Y,M,Mortgage,LI,Bachelor,Major Loss,,0,1,AZ
0,87.24,53000,52,30,4,14,607.5194864740945,5,2428,Life,N,Y,L,Mortgage,MI,Bachelor,Total Loss,Police,1,1,KY
0,91.99,9000,55,17,6,22,97.836721382759,5,1431,Motor,Y,Y,L,Mortgage,MI,College,Total Loss,Ambulance,0,0,OK
0,129.85,2000,48,103,7,16,15.402387370042357,5,2673,Motor,Y,Y,L,Rent,HI,Bachelor,Total Loss,Police,0,1,MA
0,6.81,600,32,40,6,17,88.1057268722467,5,3230,Mobile,Y,Y,L,Own,HI,College,Minor Loss,Police,0,1,TN
0,126.64,24000,62,53,2,7,189.51358180669615,0,3194,Property,N,Y,H,Rent,LI,High School,Total Loss,Ambulance,0,1,AZ
0,66.38,3000,55,14,2,16,45.194335643266044,0,2017,Travel,Y,Y,L,Rent,LI,Bachelor,Total Loss,Ambulance,1,0,AL
0,54.05,89000,29,104,3,21,1646.6234967622572,5,3052,Life,Y,Y,M,Mortgage,HI,Bachelor,Total Loss,Ambulance,0,1,MD
0,51.05,14000,42,10,2,2,274.24094025465234,1,2253,Life,Y,Y,M,Mortgage,MI,College,Major Loss,Ambulance,0,0,CO
0,157.31,16000,48,113,2,5,101.70999936431251,5,3529,Health,Y,Y,L,Rent,MI,High School,Total Loss,,1,1,AZ
0,8.15,700,32,69,5,14,85.88957055214723,2,853,Mobile,Y,N,M,Own,LI,Bachelor,Minor Loss,Ambulance,0,1,AL
0,99.72,34000,52,55,7,17,340.95467308463697,3,2067,Property,Y,Y,M,Own,LI,MD,Major Loss,Ambulance,1,1,CA
0,81.47,22000,26,91,5,4,270.03805081625137,2,2010,Life,Y,N,L,Own,HI,Bachelor,Major Loss,Ambulance,1,1,AZ
0,59.62,89000,51,39,5,13,1492.7876551492789,5,3655,Life,Y,Y,M,Mortgage,LI,Bachelor,Total Loss,,1,1,FL
0,127.58,9000,26,69,3,2,70.54397240946857,1,878,Health,Y,Y,M,Own,LI,MD,Minor Loss,,1,1,GA
0,79.63,4000,46,98,2,12,50.232324500816276,5,1220,Travel,Y,Y,M,Rent,HI,Bachelor,Minor Loss,Ambulance,1,0,MD
0,121.23,37000,45,102,7,4,305.20498226511586,1,510,Property,Y,Y,L,Rent,MI,Bachelor,Total Loss,,0,1,OK
0,121.95,5000,45,84,4,23,41.00041000410004,3,2229,Motor,N,Y,H,Rent,LI,College,Major Loss,Ambulance,1,1,GA
0,141.97,22000,52,58,7,15,154.96231598224978,0,1480,Property,Y,Y,M,Mortgage,HI,PhD,Major Loss,,1,1,CT
0,186.52,1000,50,70,7,10,5.36135535063264,0,2698,Health,Y,Y,M,Mortgage,MI,Bachelor,Major Loss,Police,1,1,CA
0,156.55,5000,31,106,5,20,31.938677738741614,1,1801,Health,Y,Y,M,Mortgage,MI,Bachelor,Total Loss,Ambulance,1,1,CO
0,135.58,35000,28,53,2,19,258.15016964154,3,1278,Property,Y,Y,L,Mortgage,LI,Bachelor,Minor Loss,,0,1,AR
0,78.86,2000,35,76,4,21,25.3613999492772,0,1184,Travel,Y,Y,H,Own,MI,Masters,Minor Loss,Other,1,0,CO
0,79.82,2000,58,65,3,17,25.056376847907796,1,3442,Travel,Y,Y,H,Rent,HI,MD,Major Loss,Ambulance,1,0,AL
0,83.65,8000,50,77,7,6,95.63658099222953,5,3098,Motor,Y,Y,M,Mortgage,MI,Bachelor,Major Loss,,1,0,CT
0,84.4,5000,30,33,6,12,59.24170616113744,5,3381,Travel,N,Y,M,Mortgage,HI,PhD,Major Loss,Ambulance,0,1,OK
0,150.21,2000,26,17,3,0,13.314692763464482,5,3264,Health,Y,N,M,Mortgage,LI,Masters,Total Loss,Ambulance,1,1,CO
0,169.01,19000,40,25,6,23,112.41938346843382,5,3174,Health,N,Y,M,Own,MI,High School,Minor Loss,,1,1,DC
0,85.8,19000,36,114,3,5,221.44522144522145,5,1245,Life,N,Y,L,Own,MI,College,Total Loss,Other,1,1,TN
0,52.27,34000,26,10,6,9,650.4687201071359,3,3084,Life,Y,Y,L,Mortgage,MI,Bachelor,Major Loss,Police,0,1,FL
0,76.57,1000,44,63,4,9,13.059945148230378,2,391,Travel,Y,N,M,Own,LI,Masters,Minor Loss,Police,0,1,TN
0,127.42,16000,39,109,2,6,125.56898446083817,5,934,Health,Y,Y,M,Mortgage,LI,High School,Minor Loss,Police,1,0,VT
0,99.46,2000,60,23,3,5,20.108586366378447,0,2628,Travel,Y,Y,L,Own,HI,Masters,Total Loss,Police,1,1,FL
0,83.27,4000,58,96,4,5,48.03650774588688,3,2784,Travel,Y,Y,M,Rent,LI,College,Total Loss,Police,0,1,CO
0,93.17,31000,40,50,3,10,332.72512611355586,5,416,Property,Y,Y,L,Mortgage,LI,,Minor Loss,,1,0,AL
0,151.12,22000,59,96,3,5,145.5796717840127,5,3213,Property,N,Y,M,Mortgage,MI,Bachelor,Total Loss,,1,1,CT
0,9.28,400,41,72,7,4,43.10344827586207,5,2360,Mobile,Y,N,L,Mortgage,HI,Masters,Total Loss,Police,1,1,MA
0,10.35,400,36,111,5,20,38.64734299516908,3,309,Mobile,Y,Y,H,Own,MI,PhD,Major Loss,Police,1,1,MA
0,95.79,3000,27,35,4,17,31.318509238960225,3,1888,Travel,Y,Y,H,Own,MI,Bachelor,Minor Loss,,1,1,MA
1,6.15,100,60,74,7,3,16.260162601626014,2,336,Mobile,N,Y,L,Rent,MI,MD,Minor Loss,Police,1,0,AR
0,125.96,9000,37,33,6,10,71.45125436646555,3,1676,Motor,Y,Y,M,Mortgage,MI,High School,Major Loss,Other,1,1,MD
0,56.41,4000,55,113,7,11,70.90941322460557,5,1947,Travel,Y,Y,H,Own,MI,Bachelor,Minor Loss,Police,1,1,CT
0,127.06,5000,27,37,3,23,39.35148748622698,3,2548,Motor,Y,Y,L,Rent,LI,Bachelor,Major Loss,Ambulance,0,0,GA
0,54.46,87000,38,110,6,17,1597.5027543150936,1,1740,Life,N,Y,L,Mortgage,MI,College,Major Loss,Police,0,1,GA
0,7.8,500,58,119,4,3,64.1025641025641,5,1669,Mobile,N,N,M,Rent,LI,,Total Loss,Other,1,1,OK
0,71.19,8000,43,40,6,19,112.37533361427167,5,3039,Motor,Y,Y,H,Own,HI,Bachelor,Major Loss,,1,1,CO
0,101.85,12000,49,46,7,12,117.82032400589102,5,1875,Health,N,Y,M,Mortgage,MI,High School,Minor Loss,Police,1,0,AZ
1,11.37,700,38,34,5,6,61.565523306948116,5,1475,Mobile,Y,Y,H,Rent,HI,High School,Major Loss,Police,0,0,CO
0,73.05,10000,42,118,2,22,136.89253935660508,3,1392,Motor,Y,Y,L,Own,HI,Bachelor,Minor Loss,Police,1,1,GA
0,78.39,3000,34,35,5,13,38.270187523918864,3,1688,Travel,Y,Y,H,Mortgage,MI,College,Minor Loss,Police,1,1,VT
0,88.17,4000,28,84,6,11,45.366904842917094,1,3650,Travel,Y,N,L,Mortgage,MI,Bachelor,Total Loss,Ambulance,0,1,DC
0,79.42,53000,45,38,5,23,667.3382019642407,5,3079,Life,Y,N,H,Own,HI,Bachelor,Major Loss,Ambulance,0,1,CT
0,90.42,19000,33,49,3,0,210.130502101305,2,3760,Property,Y,Y,L,Mortgage,HI,MD,Minor Loss,Police,1,1,MA
0,116.91,9000,51,39,5,3,76.98229407236336,5,1563,Motor,N,Y,H,Mortgage,MI,Masters,Minor Loss,Police,1,1,OK
0,93.06,17000,60,99,7,7,182.67784225231034,5,2546,Property,N,Y,M,Mortgage,MI,High School,Major Loss,Ambulance,1,0,MD
0,53.27,50000,33,64,4,17,938.6146048432513,1,2153,Life,Y,Y,H,Own,HI,Bachelor,Minor Loss,Ambulance,1,0,DC
0,70.19,5000,58,35,4,13,71.23521869212139,5,2144,Motor,N,Y,M,Rent,MI,Bachelor,Total Loss,Ambulance,1,1,AK
0,74.61,17000,42,22,6,13,227.85149443774293,3,2809,Life,Y,Y,M,Rent,MI,High School,Major Loss,Police,0,1,MA
0,10.37,700,29,107,3,14,67.50241080038573,5,3017,Mobile,Y,Y,H,Rent,LI,Bachelor,Total Loss,Ambulance,1,0,TN
0,80.88,33000,41,14,6,22,408.0118694362018,3,3650,Property,Y,Y,M,Mortgage,MI,Bachelor,Minor Loss,Ambulance,0,1,FL
0,113.45,16000,28,40,3,23,141.03129131776112,5,3224,Health,Y,Y,M,Rent,MI,Bachelor,Minor Loss,Ambulance,1,0,TN
0,95.53,6000,53,56,6,3,62.807495027739975,5,629,Motor,Y,Y,M,Rent,MI,Bachelor,Total Loss,Police,1,1,OK
0,115.32,35000,43,66,4,4,303.5032951786334,5,1246,Property,Y,Y,H,Rent,HI,Bachelor,Minor Loss,Police,0,1,CA
0,9.59,100,25,112,4,1,10.427528675703858,3,915,Mobile,N,Y,M,Own,MI,College,Minor Loss,Police,1,0,AZ
0,148.43,20000,51,8,3,14,134.74365020548407,5,373,Property,Y,Y,L,Own,LI,Bachelor,Total Loss,Ambulance,1,0,TN
0,8.88,200,48,36,2,18,22.52252252252252,2,3399,Mobile,N,Y,L,Mortgage,MI,High School,Major Loss,Ambulance,1,1,AR
0,8.59,400,47,72,4,6,46.56577415599534,0,949,Mobile,N,N,M,Rent,MI,Bachelor,Total Loss,Police,0,1,AL
0,7.29,300,34,6,3,14,41.1522633744856,5,3213,Mobile,Y,Y,M,Mortgage,MI,Masters,Minor Loss,Police,1,0,AR
0,109.8,7000,48,64,4,4,63.752276867030965,5,576,Motor,Y,N,M,Rent,LI,,Minor Loss,,1,0,AR
0,67.09,82000,27,80,5,4,1222.2387837233566,5,2990,Life,Y,Y,H,Rent,HI,Bachelor,Minor Loss,Ambulance,1,0,OK
0,175.91,19000,46,59,7,5,108.00977772724688,5,356,Health,Y,Y,M,Rent,LI,College,Minor Loss,,1,1,MA
0,165.04,11000,54,74,2,23,66.65050896752302,5,1860,Health,Y,Y,M,Mortgage,HI,Bachelor,Major Loss,Police,0,1,AZ
0,8.84,400,45,70,5,12,45.248868778280546,3,1275,Mobile,Y,Y,L,Own,MI,Bachelor,Major Loss,Ambulance,1,1,AL
0,7.96,100,59,117,3,22,12.56281407035176,3,1764,Mobile,Y,Y,L,Own,LI,Bachelor,Minor Loss,Police,1,1,KY
0,189.65,12000,53,71,4,2,63.274452939625625,5,3626,Health,Y,Y,L,Own,MI,PhD,Minor Loss,Ambulance,1,0,VT
0,86.41,34000,43,102,6,21,393.4729776646222,5,2684,Property,Y,Y,M,Mortgage,MI,,Minor Loss,Ambulance,1,1,MD
0,77.94,3000,58,93,5,22,38.49114703618168,5,3188,Travel,Y,Y,L,Own,MI,College,Major Loss,Ambulance,0,1,MA
0,97.77,30000,43,57,5,10,306.8425897514575,5,2744,Property,Y,Y,M,Own,MI,High School,Minor Loss,Ambulance,1,0,CO
0,184.29,18000,64,70,2,23,97.6721471593684,2,421,Health,N,Y,M,Mortgage,LI,,Minor Loss,Ambulance,1,1,VT
0,79.85,14000,26,61,5,19,175.32874139010647,1,3380,Life,N,Y,M,Rent,MI,High School,Major Loss,Ambulance,0,1,CO
0,123.79,7000,42,107,5,17,56.54737862509088,0,408,Motor,Y,Y,L,Own,LI,Bachelor,Total Loss,Police,1,1,GA
